State,Year,Office,County,D#,R#,S#,Silver#,Ind.#,Pop.#,Prog.#,Proh.#,AI#,Cit.#,None#,I#,Ref.#,NL#,G#,L#,NA#,W/I#,I1#,I2#,I3#,I4#,Tea#,IA#,Others,O#,Year / Office,D1#,D2#
Nevada,,,Carson City,,5968,,,,,,,,,937,,,,,,,,,,,,,,,,2006 Attorney General,11096,
Nevada,,,Churchill,,3380,,,,,,,,,496,,,,,,,,,,,,,,,,2006 Attorney General,4160,
Nevada,,,Clark,,126785,,,,,,,,,18251,,,,,,,,,,,,,,,,2006 Attorney General,210027,
Nevada,,,Douglas,,7892,,,,,,,,,945,,,,,,,,,,,,,,,,2006 Attorney General,10248,
Nevada,,,Elko,,6614,,,,,,,,,976,,,,,,,,,,,,,,,,2006 Attorney General,4075,
Nevada,,,Esmeralda,,223,,,,,,,,,52,,,,,,,,,,,,,,,,2006 Attorney General,150,
Nevada,,,Eureka,,400,,,,,,,,,85,,,,,,,,,,,,,,,,2006 Attorney General,234,
Nevada,,,Humboldt,,1845,,,,,,,,,321,,,,,,,,,,,,,,,,2006 Attorney General,2290,
Nevada,,,Lander,,891,,,,,,,,,169,,,,,,,,,,,,,,,,2006 Attorney General,720,
Nevada,,,Lincoln,,858,,,,,,,,,174,,,,,,,,,,,,,,,,2006 Attorney General,792,
Nevada,,,Lyon,,5815,,,,,,,,,784,,,,,,,,,,,,,,,,2006 Attorney General,8291,
Nevada,,,Mineral,,556,,,,,,,,,194,,,,,,,,,,,,,,,,2006 Attorney General,1326,
Nevada,,,Nye,,5100,,,,,,,,,1061,,,,,,,,,,,,,,,,2006 Attorney General,5591,
Nevada,,,Pershing,,482,,,,,,,,,111,,,,,,,,,,,,,,,,2006 Attorney General,923,
Nevada,,,Storey,,638,,,,,,,,,114,,,,,,,,,,,,,,,,2006 Attorney General,1115,
Nevada,,,Washoe,,35972,,,,,,,,,5691,,,,,,,,,,,,,,,,2006 Attorney General,76869,
Nevada,,,White Pine,,1397,,,,,,,,,333,,,,,,,,,,,,,,,,2006 Attorney General,1558,
Nevada,,,Carson City,,8794,,,,,,,,,978,,,,,,,,,,,,,896,,,2006 Controller,7256,
Nevada,,,Churchill,,4613,,,,,,,,,475,,,,,,,,,,,,,486,,,2006 Controller,2436,
Nevada,,,Clark,,145962,,,,,,,,,19014,,,,,,,,,,,,,17686,,,2006 Controller,169517,
Nevada,,,Douglas,,10590,,,,,,,,,983,,,,,,,,,,,,,955,,,2006 Controller,6418,
Nevada,,,Elko,,6945,,,,,,,,,805,,,,,,,,,,,,,929,,,2006 Controller,2977,
Nevada,,,Esmeralda,,229,,,,,,,,,48,,,,,,,,,,,,,56,,,2006 Controller,96,
Nevada,,,Eureka,,388,,,,,,,,,87,,,,,,,,,,,,,92,,,2006 Controller,148,
Nevada,,,Humboldt,,2412,,,,,,,,,369,,,,,,,,,,,,,270,,,2006 Controller,1389,
Nevada,,,Lander,,987,,,,,,,,,143,,,,,,,,,,,,,114,,,2006 Controller,530,
Nevada,,,Lincoln,,1000,,,,,,,,,196,,,,,,,,,,,,,129,,,2006 Controller,492,
Nevada,,,Lyon,,7751,,,,,,,,,737,,,,,,,,,,,,,1025,,,2006 Controller,5323,
Nevada,,,Mineral,,784,,,,,,,,,196,,,,,,,,,,,,,175,,,2006 Controller,918,
Nevada,,,Nye,,5243,,,,,,,,,803,,,,,,,,,,,,,1208,,,2006 Controller,4455,
Nevada,,,Pershing,,661,,,,,,,,,130,,,,,,,,,,,,,120,,,2006 Controller,598,
Nevada,,,Storey,,872,,,,,,,,,120,,,,,,,,,,,,,157,,,2006 Controller,704,
Nevada,,,Washoe,,52059,,,,,,,,,6253,,,,,,,,,,,,,5916,,,2006 Controller,53418,
Nevada,,,White Pine,,1565,,,,,,,,,319,,,,,,,,,,,,,276,,,2006 Controller,1115,
Nevada,,,Carson City,,11639,,,,,,,,,535,,,,,,,,,,,,,814,,,2006 Lt. Governor,5072,
Nevada,,,Churchill,,5506,,,,,,,,,300,,,,,,,,,,,,,476,,,2006 Lt. Governor,1788,
Nevada,,,Clark,,167279,,,,,,,,,13466,,,,,,,,,,,,,13429,,,2006 Lt. Governor,161792,
Nevada,,,Douglas,,13040,,,,,,,,,574,,,,,,,,,,,,,893,,,2006 Lt. Governor,4708,
Nevada,,,Elko,,7490,,,,,,,,,583,,,,,,,,,,,,,1164,,,2006 Lt. Governor,2498,
Nevada,,,Esmeralda,,253,,,,,,,,,32,,,,,,,,,,,,,55,,,2006 Lt. Governor,88,
Nevada,,,Eureka,,421,,,,,,,,,56,,,,,,,,,,,,,117,,,2006 Lt. Governor,124,
Nevada,,,Humboldt,,2922,,,,,,,,,206,,,,,,,,,,,,,307,,,2006 Lt. Governor,1042,
Nevada,,,Lander,,1149,,,,,,,,,125,,,,,,,,,,,,,127,,,2006 Lt. Governor,382,
Nevada,,,Lincoln,,1089,,,,,,,,,142,,,,,,,,,,,,,130,,,2006 Lt. Governor,469,
Nevada,,,Lyon,,9488,,,,,,,,,502,,,,,,,,,,,,,974,,,2006 Lt. Governor,3999,
Nevada,,,Mineral,,1109,,,,,,,,,132,,,,,,,,,,,,,157,,,2006 Lt. Governor,684,
Nevada,,,Nye,,6002,,,,,,,,,544,,,,,,,,,,,,,1066,,,2006 Lt. Governor,4126,
Nevada,,,Pershing,,920,,,,,,,,,89,,,,,,,,,,,,,125,,,2006 Lt. Governor,388,
Nevada,,,Storey,,1130,,,,,,,,,72,,,,,,,,,,,,,124,,,2006 Lt. Governor,539,
Nevada,,,Washoe,,70062,,,,,,,,,3937,,,,,,,,,,,,,5158,,,2006 Lt. Governor,39803,
Nevada,,,White Pine,,1759,,,,,,,,,236,,,,,,,,,,,,,290,,,2006 Lt. Governor,1019,
Nevada,,,Carson City,,7457,,,,,,,,,696,,,,,,,,,,,,,1406,,,2006 Secretary of State,8397,
Nevada,,,Churchill,,4128,,,,,,,,,364,,,,,,,,,,,,,754,,,2006 Secretary of State,2750,
Nevada,,,Clark,,139436,,,,,,,,,12794,,,,,,,,,,,,,20139,,,2006 Secretary of State,182000,
Nevada,,,Douglas,,9301,,,,,,,,,780,,,,,,,,,,,,,1412,,,2006 Secretary of State,7514,
Nevada,,,Elko,,6753,,,,,,,,,581,,,,,,,,,,,,,1210,,,2006 Secretary of State,3096,
Nevada,,,Esmeralda,,212,,,,,,,,,32,,,,,,,,,,,,,57,,,2006 Secretary of State,123,
Nevada,,,Eureka,,405,,,,,,,,,52,,,,,,,,,,,,,116,,,2006 Secretary of State,136,
Nevada,,,Humboldt,,2278,,,,,,,,,226,,,,,,,,,,,,,374,,,2006 Secretary of State,1558,
Nevada,,,Lander,,971,,,,,,,,,104,,,,,,,,,,,,,172,,,2006 Secretary of State,523,
Nevada,,,Lincoln,,872,,,,,,,,,111,,,,,,,,,,,,,205,,,2006 Secretary of State,628,
Nevada,,,Lyon,,7121,,,,,,,,,560,,,,,,,,,,,,,1345,,,2006 Secretary of State,5826,
Nevada,,,Mineral,,783,,,,,,,,,149,,,,,,,,,,,,,202,,,2006 Secretary of State,950,
Nevada,,,Nye,,5306,,,,,,,,,520,,,,,,,,,,,,,1283,,,2006 Secretary of State,4497,
Nevada,,,Pershing,,736,,,,,,,,,75,,,,,,,,,,,,,158,,,2006 Secretary of State,543,
Nevada,,,Storey,,783,,,,,,,,,93,,,,,,,,,,,,,182,,,2006 Secretary of State,796,
Nevada,,,Washoe,,44433,,,,,,,,,5378,,,,,,,,,,,,,9452,,,2006 Secretary of State,59061,
Nevada,,,White Pine,,1730,,,,,,,,,151,,,,,,,,,,,,,290,,,2006 Secretary of State,1112,
Nevada,,,Carson City,,8094,,,,,,,,,908,,,,,,,,,,,,,1091,,,2006 Treasurer,7883,
Nevada,,,Churchill,,4495,,,,,,,,,413,,,,,,,,,,,,,560,,,2006 Treasurer,2567,
Nevada,,,Clark,,136650,,,,,,,,,16416,,,,,,,,,,,,,22533,,,2006 Treasurer,178581,
Nevada,,,Douglas,,10186,,,,,,,,,890,,,,,,,,,,,,,1043,,,2006 Treasurer,6929,
Nevada,,,Elko,,6815,,,,,,,,,681,,,,,,,,,,,,,944,,,2006 Treasurer,3240,
Nevada,,,Esmeralda,,208,,,,,,,,,44,,,,,,,,,,,,,41,,,2006 Treasurer,136,
Nevada,,,Eureka,,398,,,,,,,,,69,,,,,,,,,,,,,92,,,2006 Treasurer,159,
Nevada,,,Humboldt,,2349,,,,,,,,,281,,,,,,,,,,,,,333,,,2006 Treasurer,1494,
Nevada,,,Lander,,943,,,,,,,,,142,,,,,,,,,,,,,131,,,2006 Treasurer,560,
Nevada,,,Lincoln,,924,,,,,,,,,198,,,,,,,,,,,,,166,,,2006 Treasurer,534,
Nevada,,,Lyon,,7890,,,,,,,,,681,,,,,,,,,,,,,1019,,,2006 Treasurer,5291,
Nevada,,,Mineral,,823,,,,,,,,,199,,,,,,,,,,,,,145,,,2006 Treasurer,916,
Nevada,,,Nye,,5185,,,,,,,,,731,,,,,,,,,,,,,1188,,,2006 Treasurer,4641,
Nevada,,,Pershing,,714,,,,,,,,,117,,,,,,,,,,,,,121,,,2006 Treasurer,563,
Nevada,,,Storey,,893,,,,,,,,,110,,,,,,,,,,,,,126,,,2006 Treasurer,731,
Nevada,,,Washoe,,51095,,,,,,,,,5377,,,,,,,,,,,,,6128,,,2006 Treasurer,55494,
Nevada,,,White Pine,,1410,,,,,,,,,270,,,,,,,,,,,,,241,,,2006 Treasurer,1369,
Nevada,,,Carson City,,7236,,,,,,,,,616,,,,,,,,,,,,,1756,,,2010 Attorney General,9691,
Nevada,,,Churchill,,4138,,,,,,,,,307,,,,,,,,,,,,,1042,,,2010 Attorney General,3311,
Nevada,,,Clark,,152334,,,,,,,,,16824,,,,,,,,,,,,,32971,,,2010 Attorney General,251673,
Nevada,,,Douglas,,10311,,,,,,,,,784,,,,,,,,,,,,,1731,,,2010 Attorney General,8574,
Nevada,,,Elko,,6926,,,,,,,,,491,,,,,,,,,,,,,1980,,,2010 Attorney General,3305,
Nevada,,,Esmeralda,,201,,,,,,,,,30,,,,,,,,,,,,,70,,,2010 Attorney General,89,
Nevada,,,Eureka,,448,,,,,,,,,44,,,,,,,,,,,,,107,,,2010 Attorney General,152,
Nevada,,,Humboldt,,1917,,,,,,,,,195,,,,,,,,,,,,,645,,,2010 Attorney General,2161,
Nevada,,,Lander,,991,,,,,,,,,94,,,,,,,,,,,,,249,,,2010 Attorney General,541,
Nevada,,,Lincoln,,796,,,,,,,,,101,,,,,,,,,,,,,314,,,2010 Attorney General,711,
Nevada,,,Lyon,,7873,,,,,,,,,509,,,,,,,,,,,,,1689,,,2010 Attorney General,7166,
Nevada,,,Mineral,,584,,,,,,,,,117,,,,,,,,,,,,,163,,,2010 Attorney General,1007,
Nevada,,,Nye,,5992,,,,,,,,,515,,,,,,,,,,,,,2171,,,2010 Attorney General,5546,
Nevada,,,Pershing,,621,,,,,,,,,85,,,,,,,,,,,,,219,,,2010 Attorney General,791,
Nevada,,,Storey,,869,,,,,,,,,76,,,,,,,,,,,,,194,,,2010 Attorney General,963,
Nevada,,,Washoe,,48471,,,,,,,,,5127,,,,,,,,,,,,,9296,,,2010 Attorney General,75227,
Nevada,,,White Pine,,1561,,,,,,,,,157,,,,,,,,,,,,,383,,,2010 Attorney General,1103,
Nevada,,,Carson City,,8285,,,,,,,,,868,,,,,,,,,,,,,1102,,,2010 Controller,8882,
Nevada,,,Churchill,,4954,,,,,,,,,402,,,,,,,,,,,,,650,,,2010 Controller,2747,
Nevada,,,Clark,,179781,,,,,,,,,22430,,,,,,,,,,,,,18371,,,2010 Controller,228836,
Nevada,,,Douglas,,11879,,,,,,,,,1000,,,,,,,,,,,,,1227,,,2010 Controller,7112,
Nevada,,,Elko,,7432,,,,,,,,,757,,,,,,,,,,,,,1538,,,2010 Controller,2912,
Nevada,,,Esmeralda,,220,,,,,,,,,33,,,,,,,,,,,,,59,,,2010 Controller,80,
Nevada,,,Eureka,,440,,,,,,,,,71,,,,,,,,,,,,,86,,,2010 Controller,152,
Nevada,,,Humboldt,,2517,,,,,,,,,316,,,,,,,,,,,,,410,,,2010 Controller,1649,
Nevada,,,Lander,,1114,,,,,,,,,148,,,,,,,,,,,,,150,,,2010 Controller,464,
Nevada,,,Lincoln,,1103,,,,,,,,,177,,,,,,,,,,,,,164,,,2010 Controller,467,
Nevada,,,Lyon,,8991,,,,,,,,,693,,,,,,,,,,,,,1314,,,2010 Controller,6144,
Nevada,,,Mineral,,703,,,,,,,,,182,,,,,,,,,,,,,155,,,2010 Controller,823,
Nevada,,,Nye,,7033,,,,,,,,,736,,,,,,,,,,,,,1436,,,2010 Controller,4950,
Nevada,,,Pershing,,750,,,,,,,,,124,,,,,,,,,,,,,144,,,2010 Controller,691,
Nevada,,,Storey,,1020,,,,,,,,,105,,,,,,,,,,,,,159,,,2010 Controller,819,
Nevada,,,Washoe,,59216,,,,,,,,,7301,,,,,,,,,,,,,6351,,,2010 Controller,63612,
Nevada,,,White Pine,,1631,,,,,,,,,228,,,,,,,,,,,,,352,,,2010 Controller,971,
Nevada,,,Carson City,,11528,,,,,,,,,406,,,,,,,,,,,,,651,,,2010 Lt. Governor,6733,
Nevada,,,Churchill,,5905,,,,,,,,,180,,,,,,,,,,,,,458,,,2010 Lt. Governor,2268,
Nevada,,,Clark,,218991,,,,,,,,,15621,,,,,,,,,,,,,16029,,,2010 Lt. Governor,201712,
Nevada,,,Douglas,,14330,,,,,,,,,461,,,,,,,,,,,,,872,,,2010 Lt. Governor,5819,
Nevada,,,Elko,,8759,,,,,,,,,457,,,,,,,,,,,,,1074,,,2010 Lt. Governor,2423,
Nevada,,,Esmeralda,,247,,,,,,,,,27,,,,,,,,,,,,,55,,,2010 Lt. Governor,61,
Nevada,,,Eureka,,539,,,,,,,,,44,,,,,,,,,,,,,78,,,2010 Lt. Governor,93,
Nevada,,,Humboldt,,3065,,,,,,,,,167,,,,,,,,,,,,,293,,,2010 Lt. Governor,1398,
Nevada,,,Lander,,1243,,,,,,,,,94,,,,,,,,,,,,,134,,,2010 Lt. Governor,409,
Nevada,,,Lincoln,,1257,,,,,,,,,117,,,,,,,,,,,,,160,,,2010 Lt. Governor,385,
Nevada,,,Lyon,,10852,,,,,,,,,375,,,,,,,,,,,,,857,,,2010 Lt. Governor,5154,
Nevada,,,Mineral,,884,,,,,,,,,97,,,,,,,,,,,,,120,,,2010 Lt. Governor,771,
Nevada,,,Nye,,8116,,,,,,,,,495,,,,,,,,,,,,,1227,,,2010 Lt. Governor,4369,
Nevada,,,Pershing,,1010,,,,,,,,,83,,,,,,,,,,,,,100,,,2010 Lt. Governor,526,
Nevada,,,Storey,,1199,,,,,,,,,52,,,,,,,,,,,,,114,,,2010 Lt. Governor,749,
Nevada,,,Washoe,,70679,,,,,,,,,3189,,,,,,,,,,,,,3771,,,2010 Lt. Governor,60934,
Nevada,,,White Pine,,1986,,,,,,,,,170,,,,,,,,,,,,,313,,,2010 Lt. Governor,760,
Nevada,,,Carson City,,7305,,,,,,,,,559,,,,,,,,,,,,,1231,,,2010 Secretary of State,10130,
Nevada,,,Churchill,,4583,,,,,,,,,311,,,,,,,,,,,,,754,,,2010 Secretary of State,3116,
Nevada,,,Clark,,155320,,,,,,,,,15728,,,,,,,,,,,,,26070,,,2010 Secretary of State,256962,
Nevada,,,Douglas,,10975,,,,,,,,,704,,,,,,,,,,,,,1311,,,2010 Secretary of State,8336,
Nevada,,,Elko,,7430,,,,,,,,,562,,,,,,,,,,,,,1415,,,2010 Secretary of State,3253,
Nevada,,,Esmeralda,,199,,,,,,,,,24,,,,,,,,,,,,,70,,,2010 Secretary of State,101,
Nevada,,,Eureka,,451,,,,,,,,,50,,,,,,,,,,,,,85,,,2010 Secretary of State,166,
Nevada,,,Humboldt,,2312,,,,,,,,,221,,,,,,,,,,,,,518,,,2010 Secretary of State,1850,
Nevada,,,Lander,,1045,,,,,,,,,106,,,,,,,,,,,,,212,,,2010 Secretary of State,513,
Nevada,,,Lincoln,,970,,,,,,,,,112,,,,,,,,,,,,,191,,,2010 Secretary of State,645,
Nevada,,,Lyon,,8478,,,,,,,,,541,,,,,,,,,,,,,1357,,,2010 Secretary of State,6783,
Nevada,,,Mineral,,636,,,,,,,,,127,,,,,,,,,,,,,170,,,2010 Secretary of State,933,
Nevada,,,Nye,,6528,,,,,,,,,556,,,,,,,,,,,,,1600,,,2010 Secretary of State,5469,
Nevada,,,Pershing,,756,,,,,,,,,101,,,,,,,,,,,,,167,,,2010 Secretary of State,680,
Nevada,,,Storey,,904,,,,,,,,,76,,,,,,,,,,,,,157,,,2010 Secretary of State,967,
Nevada,,,Washoe,,52766,,,,,,,,,5088,,,,,,,,,,,,,6536,,,2010 Secretary of State,73034,
Nevada,,,White Pine,,1564,,,,,,,,,161,,,,,,,,,,,,,334,,,2010 Secretary of State,1148,
Nevada,,,Carson City,,8867,,,,,,,,,600,,,,,,,,,,,,,937,,,2010 Treasurer,8834,
Nevada,,,Churchill,,5199,,,,,,,,,280,,,,,,,,,,,,,561,,,2010 Treasurer,2739,
Nevada,,,Clark,,185001,,,,,,,,,17334,,,,,,,,,,,,,15192,,,2010 Treasurer,233572,
Nevada,,,Douglas,,12213,,,,,,,,,746,,,,,,,,,,,,,1067,,,2010 Treasurer,7319,
Nevada,,,Elko,,7758,,,,,,,,,577,,,,,,,,,,,,,1445,,,2010 Treasurer,2905,
Nevada,,,Esmeralda,,221,,,,,,,,,33,,,,,,,,,,,,,49,,,2010 Treasurer,88,
Nevada,,,Eureka,,488,,,,,,,,,58,,,,,,,,,,,,,75,,,2010 Treasurer,130,
Nevada,,,Humboldt,,2501,,,,,,,,,236,,,,,,,,,,,,,370,,,2010 Treasurer,1810,
Nevada,,,Lander,,1119,,,,,,,,,108,,,,,,,,,,,,,143,,,2010 Treasurer,504,
Nevada,,,Lincoln,,1112,,,,,,,,,150,,,,,,,,,,,,,159,,,2010 Treasurer,499,
Nevada,,,Lyon,,9614,,,,,,,,,513,,,,,,,,,,,,,1105,,,2010 Treasurer,5969,
Nevada,,,Mineral,,756,,,,,,,,,130,,,,,,,,,,,,,128,,,2010 Treasurer,866,
Nevada,,,Nye,,7469,,,,,,,,,593,,,,,,,,,,,,,1364,,,2010 Treasurer,4748,
Nevada,,,Pershing,,828,,,,,,,,,116,,,,,,,,,,,,,116,,,2010 Treasurer,653,
Nevada,,,Storey,,1068,,,,,,,,,76,,,,,,,,,,,,,135,,,2010 Treasurer,826,
Nevada,,,Washoe,,61218,,,,,,,,,5122,,,,,,,,,,,,,5184,,,2010 Treasurer,66119,
Nevada,,,White Pine,,1683,,,,,,,,,165,,,,,,,,,,,,,346,,,2010 Treasurer,1007,
Nevada,,,Carson City,,7375,,,,,,,,,479,,,,,,,,,,,,,908,,,2014 Attorney General,6838,
Nevada,,,Churchill,,4663,,,,,,,,,296,,,,,,,,,,,,,652,,,2014 Attorney General,1813,
Nevada,,,Clark,,145890,,,,,,,,,9089,,,,,,,,,,,,,15944,,,2014 Attorney General,164632,
Nevada,,,Douglas,,10634,,,,,,,,,505,,,,,,,,,,,,,1078,,,2014 Attorney General,5736,
Nevada,,,Elko,,6641,,,,,,,,,274,,,,,,,,,,,,,1103,,,2014 Attorney General,2135,
Nevada,,,Esmeralda,,220,,,,,,,,,11,,,,,,,,,,,,,41,,,2014 Attorney General,79,
Nevada,,,Eureka,,475,,,,,,,,,38,,,,,,,,,,,,,71,,,2014 Attorney General,111,
Nevada,,,Humboldt,,2524,,,,,,,,,175,,,,,,,,,,,,,377,,,2014 Attorney General,1240,
Nevada,,,Lander,,1118,,,,,,,,,63,,,,,,,,,,,,,188,,,2014 Attorney General,391,
Nevada,,,Lincoln,,1061,,,,,,,,,67,,,,,,,,,,,,,129,,,2014 Attorney General,346,
Nevada,,,Lyon,,8354,,,,,,,,,438,,,,,,,,,,,,,1207,,,2014 Attorney General,4103,
Nevada,,,Mineral,,684,,,,,,,,,80,,,,,,,,,,,,,135,,,2014 Attorney General,501,
Nevada,,,Nye,,6669,,,,,,,,,442,,,,,,,,,,,,,1197,,,2014 Attorney General,3793,
Nevada,,,Pershing,,858,,,,,,,,,85,,,,,,,,,,,,,169,,,2014 Attorney General,433,
Nevada,,,Storey,,983,,,,,,,,,73,,,,,,,,,,,,,173,,,2014 Attorney General,660,
Nevada,,,Washoe,,51500,,,,,,,,,3411,,,,,,,,,,,,,6911,,,2014 Attorney General,53106,
Nevada,,,White Pine,,1731,,,,,,,,,103,,,,,,,,,,,,,230,,,2014 Attorney General,712,
Nevada,,,Carson City,,9049,,,,,,,,,538,,,,,,,,,,,,,985,,,2014 Controller,4940,
Nevada,,,Churchill,,5037,,,,,,,,,344,,,,,,,,,,,,,642,,,2014 Controller,1357,
Nevada,,,Clark,,163616,,,,,,,,,13625,,,,,,,,,,,,,15023,,,2014 Controller,139724,
Nevada,,,Douglas,,12233,,,,,,,,,629,,,,,,,,,,,,,971,,,2014 Controller,3979,
Nevada,,,Elko,,6729,,,,,,,,,548,,,,,,,,,,,,,1219,,,2014 Controller,1564,
Nevada,,,Esmeralda,,233,,,,,,,,,21,,,,,,,,,,,,,42,,,2014 Controller,56,
Nevada,,,Eureka,,477,,,,,,,,,66,,,,,,,,,,,,,83,,,2014 Controller,67,
Nevada,,,Humboldt,,2760,,,,,,,,,309,,,,,,,,,,,,,375,,,2014 Controller,834,
Nevada,,,Lander,,1187,,,,,,,,,111,,,,,,,,,,,,,163,,,2014 Controller,297,
Nevada,,,Lincoln,,1092,,,,,,,,,136,,,,,,,,,,,,,132,,,2014 Controller,225,
Nevada,,,Lyon,,9147,,,,,,,,,600,,,,,,,,,,,,,1157,,,2014 Controller,3091,
Nevada,,,Mineral,,695,,,,,,,,,161,,,,,,,,,,,,,126,,,2014 Controller,400,
Nevada,,,Nye,,7050,,,,,,,,,742,,,,,,,,,,,,,1147,,,2014 Controller,3096,
Nevada,,,Pershing,,865,,,,,,,,,143,,,,,,,,,,,,,208,,,2014 Controller,320,
Nevada,,,Storey,,1101,,,,,,,,,113,,,,,,,,,,,,,196,,,2014 Controller,466,
Nevada,,,Washoe,,59785,,,,,,,,,5514,,,,,,,,,,,,,6360,,,2014 Controller,41510,
Nevada,,,White Pine,,1618,,,,,,,,,211,,,,,,,,,,,,,279,,,2014 Controller,647,
Nevada,,,Carson City,,10281,,,,,,,,,477,770,,,,,,,,,,,,,,,2014 Lt. Governor,4084,
Nevada,,,Churchill,,5666,,,,,,,,,240,437,,,,,,,,,,,,,,,2014 Lt. Governor,1084,
Nevada,,,Clark,,188429,,,,,,,,,9595,10240,,,,,,,,,,,,,,,2014 Lt. Governor,128557,
Nevada,,,Douglas,,13067,,,,,,,,,482,795,,,,,,,,,,,,,,,2014 Lt. Governor,3613,
Nevada,,,Elko,,7356,,,,,,,,,325,856,,,,,,,,,,,,,,,2014 Lt. Governor,1634,
Nevada,,,Esmeralda,,247,,,,,,,,,17,33,,,,,,,,,,,,,,,2014 Lt. Governor,58,
Nevada,,,Eureka,,521,,,,,,,,,40,60,,,,,,,,,,,,,,,2014 Lt. Governor,75,
Nevada,,,Humboldt,,3116,,,,,,,,,209,261,,,,,,,,,,,,,,,2014 Lt. Governor,743,
Nevada,,,Lander,,1277,,,,,,,,,84,145,,,,,,,,,,,,,,,2014 Lt. Governor,252,
Nevada,,,Lincoln,,1216,,,,,,,,,78,105,,,,,,,,,,,,,,,2014 Lt. Governor,208,
Nevada,,,Lyon,,10296,,,,,,,,,451,901,,,,,,,,,,,,,,,2014 Lt. Governor,2496,
Nevada,,,Mineral,,828,,,,,,,,,111,109,,,,,,,,,,,,,,,2014 Lt. Governor,347,
Nevada,,,Nye,,7967,,,,,,,,,490,867,,,,,,,,,,,,,,,2014 Lt. Governor,2814,
Nevada,,,Pershing,,1033,,,,,,,,,104,139,,,,,,,,,,,,,,,2014 Lt. Governor,278,
Nevada,,,Storey,,1231,,,,,,,,,86,147,,,,,,,,,,,,,,,2014 Lt. Governor,426,
Nevada,,,Washoe,,70125,,,,,,,,,3357,5130,,,,,,,,,,,,,,,2014 Lt. Governor,36290,
Nevada,,,White Pine,,1788,,,,,,,,,152,226,,,,,,,,,,,,,,,2014 Lt. Governor,612,
Nevada,,,Carson City,,7579,,,,,,,,,681,,,,,,,,,,,,,,,,2014 Secretary of State,7321,
Nevada,,,Churchill,,4492,,,,,,,,,418,,,,,,,,,,,,,,,,2014 Secretary of State,2501,
Nevada,,,Clark,,164782,,,,,,,,,9888,,,,,,,,,,,,,,,,2014 Secretary of State,160237,
Nevada,,,Douglas,,10741,,,,,,,,,781,,,,,,,,,,,,,,,,2014 Secretary of State,6395,
Nevada,,,Elko,,7206,,,,,,,,,640,,,,,,,,,,,,,,,,2014 Secretary of State,2273,
Nevada,,,Esmeralda,,243,,,,,,,,,24,,,,,,,,,,,,,,,,2014 Secretary of State,87,
Nevada,,,Eureka,,492,,,,,,,,,74,,,,,,,,,,,,,,,,2014 Secretary of State,131,
Nevada,,,Humboldt,,2523,,,,,,,,,245,,,,,,,,,,,,,,,,2014 Secretary of State,1560,
Nevada,,,Lander,,1135,,,,,,,,,124,,,,,,,,,,,,,,,,2014 Secretary of State,496,
Nevada,,,Lincoln,,1086,,,,,,,,,98,,,,,,,,,,,,,,,,2014 Secretary of State,422,
Nevada,,,Lyon,,8353,,,,,,,,,719,,,,,,,,,,,,,,,,2014 Secretary of State,5038,
Nevada,,,Mineral,,619,,,,,,,,,115,,,,,,,,,,,,,,,,2014 Secretary of State,665,
Nevada,,,Nye,,7301,,,,,,,,,608,,,,,,,,,,,,,,,,2014 Secretary of State,4187,
Nevada,,,Pershing,,860,,,,,,,,,131,,,,,,,,,,,,,,,,2014 Secretary of State,557,
Nevada,,,Storey,,990,,,,,,,,,134,,,,,,,,,,,,,,,,2014 Secretary of State,768,
Nevada,,,Washoe,,53612,,,,,,,,,3903,,,,,,,,,,,,,,,,2014 Secretary of State,57110,
Nevada,,,White Pine,,1707,,,,,,,,,195,,,,,,,,,,,,,,,,2014 Secretary of State,864,
Nevada,,,Carson City,,8185,,,,,,,,,438,,,,,,,,,,,,,833,,,2014 Treasurer,6043,
Nevada,,,Churchill,,4858,,,,,,,,,276,,,,,,,,,,,,,479,,,2014 Treasurer,1764,
Nevada,,,Clark,,160932,,,,,,,,,10,,,,,,,,,,,,,9056,,,2014 Treasurer,152094,
Nevada,,,Douglas,,11524,,,,,,,,,559,,,,,,,,,,,,,804,,,2014 Treasurer,4929,
Nevada,,,Elko,,6810,,,,,,,,,440,,,,,,,,,,,,,1002,,,2014 Treasurer,1819,
Nevada,,,Esmeralda,,234,,,,,,,,,21,,,,,,,,,,,,,32,,,2014 Treasurer,62,
Nevada,,,Eureka,,483,,,,,,,,,58,,,,,,,,,,,,,64,,,2014 Treasurer,85,
Nevada,,,Humboldt,,2790,,,,,,,,,206,,,,,,,,,,,,,275,,,2014 Treasurer,1022,
Nevada,,,Lander,,1202,,,,,,,,,100,,,,,,,,,,,,,112,,,2014 Treasurer,341,
Nevada,,,Lincoln,,1130,,,,,,,,,101,,,,,,,,,,,,,87,,,2014 Treasurer,272,
Nevada,,,Lyon,,8779,,,,,,,,,546,,,,,,,,,,,,,945,,,2014 Treasurer,3743,
Nevada,,,Mineral,,651,,,,,,,,,125,,,,,,,,,,,,,87,,,2014 Treasurer,515,
Nevada,,,Nye,,7061,,,,,,,,,544,,,,,,,,,,,,,784,,,2014 Treasurer,3645,
Nevada,,,Pershing,,906,,,,,,,,,105,,,,,,,,,,,,,135,,,2014 Treasurer,397,
Nevada,,,Storey,,1044,,,,,,,,,100,,,,,,,,,,,,,174,,,2014 Treasurer,559,
